,Endo_id,cell_id,cell_name,Hormone_id,Hormone
1959,ENR01065,ENC00357,spinal_cord,empty0,empty0
1960,ENR01065,ENC00140,testis,empty0,empty0
1961,ENR01066,ENC00408,medulla_oblongata,empty0,empty0
1962,ENR01066,ENC00357,spinal_cord,empty0,empty0
1963,ENR01066,ENC00413,thalamus,empty0,empty0
1964,ENR01066,ENC00140,testis,empty0,empty0
1965,ENR01066,ENC00102,pancreas,empty0,empty0
1966,ENR01066,ENC00009,adrenal_gland,empty0,empty0
1967,ENR01066,ENC00145,thyroid_gland,empty0,empty0
1968,ENR01066,ENC00074,lung,empty0,empty0
1969,ENR01066,ENC00315,trachea,empty0,empty0
1970,ENR01066,ENC00130,spleen,empty0,empty0
1971,ENR01066,ENC00144,thymus,empty0,empty0
1972,ENR01069,ENC00365,digestive_system,empty0,empty0
1973,ENR01069,ENC00063,kidney,empty0,empty0
1974,ENR01069,ENC00132,stomach,empty0,empty0
1975,ENR01069,ENC00244,epithelial_cell,empty0,empty0
1976,ENR01069,ENC00145,thyroid_gland,empty0,empty0
1977,ENR01069,ENC00184,colon,empty0,empty0
1978,ENR01069,ENC00150,vascularendothelial_cell,empty0,empty0
1979,ENR01069,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
1980,ENR01069,ENC00412,umbilical_vein_endothelial_cells,empty0,empty0
1981,ENR01069,ENC00249,hepatocyte,empty0,empty0
1982,ENR01069,ENC00127,small_intestine,empty0,empty0
1983,ENR01069,ENC00112,placenta,empty0,empty0
1984,ENR01070,ENC00164,retina,empty0,empty0
1985,ENR01070,ENC00323,eye,empty0,empty0
1986,ENR01070,ENC00020,brain,ENH00959,MMP-3
1987,ENR01070,ENC00207,blood_vessel,empty0,empty0
1988,ENR01070,ENC00397,peripheral blood lymphocytes,empty0,empty0
1989,ENR01070,ENC00216,macrophage,empty0,empty0
1990,ENR01070,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
1991,ENR01070,ENC00078,mast_cell,empty0,empty0
1992,ENR01074,ENC00420,helper_T_cell_Th2,empty0,empty0
1993,ENR01075,ENC00112,placenta,empty0,empty0
1994,ENR01075,ENC00074,lung,empty0,empty0
1995,ENR01075,ENC00421,ventricles,empty0,empty0
1996,ENR01075,ENC00274,atrium_of_heart,empty0,empty0
1997,ENR01075,ENC00013,platelet,empty0,empty0
1998,ENR01075,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
1999,ENR01075,ENC00216,macrophage,empty0,empty0
2000,ENR01075,ENC00247,monocyte,empty0,empty0
2001,ENR01075,ENC00244,epithelial_cell,ENH00317,HB-EGF
2002,ENR01075,ENC00450,epithelial_cell_with_microvilli,ENH00317,HB-EGF
2003,ENR01075,ENC00248,leukocyte,empty0,empty0
2004,ENR01076,ENC00249,hepatocyte,ENH00657,cholesterol
2005,ENR01076,ENC00009,adrenal_gland,empty0,empty0
2006,ENR01077,ENC00004,fat_cell,empty0,empty0
2007,ENR01077,ENC00216,macrophage,empty0,empty0
2008,ENR01077,ENC00063,kidney,empty0,empty0
2009,ENR01077,ENC00127,small_intestine,empty0,empty0
2010,ENR01077,ENC00221,large_intestine,empty0,empty0
2011,ENR01077,ENC00009,adrenal_gland,empty0,empty0
2012,ENR01077,ENC00249,hepatocyte,ENH00547,APOA5
2013,ENR01077,ENC00249,hepatocyte,ENH00657,cholesterol
2014,ENR01077,ENC00424,lipocyte_of_liver,empty0,empty0
2015,ENR01078,ENC00249,hepatocyte,ENH00304,FGF-19
2016,ENR01078,ENC00249,hepatocyte,ENH00547,APOA5
2017,ENR01078,ENC00249,hepatocyte,ENH00705,fetuin-B
2018,ENR01079,ENC00249,hepatocyte,empty0,empty0
2019,ENR01080,ENC00216,macrophage,ENH00402,CCL1
2020,ENR01081,ENC00184,colon,empty0,empty0
2021,ENR01081,ENC00127,small_intestine,empty0,empty0
2022,ENR01081,ENC00249,hepatocyte,empty0,empty0
2023,ENR01082,ENC00127,small_intestine,empty0,empty0
2024,ENR01082,ENC00144,thymus,empty0,empty0
2025,ENR01082,ENC00130,spleen,empty0,empty0
2026,ENR01084,ENC00210,hair_follicle,empty0,empty0
2027,ENR01084,ENC00125,skin,empty0,empty0
2028,ENR01085,ENC00287,T-lymphocyte,empty0,empty0
2029,ENR01086,ENC00504,stromal_cell_,empty0,empty0
2030,ENR01086,ENC00538,blood_myeloid_cell,empty0,empty0
2031,ENR01089,ENC00444,gonadotropin_releasing_hormone_neuron,ENH00134,GnRH-I
2032,ENR01089,ENC00262,cerebellum,empty0,empty0
2033,ENR01090,ENC00216,macrophage,empty0,empty0
2034,ENR01090,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
2035,ENR01090,ENC00600,endothelial_cell,empty0,empty0
2036,ENR01090,ENC00250,chondrocyte,ENH00165,interleukin 6
2037,ENR01090,ENC00250,chondrocyte,ENH00235,IL-8
2038,ENR01100,ENC00122,skeleton_muscle,empty0,empty0
2039,ENR01101,ENC00247,monocyte,ENH00255,IL-12B
2040,ENR01101,ENC00247,monocyte,ENH00259,IL-12
2041,ENR01101,ENC00247,monocyte,ENH00237,IL-10
2042,ENR01101,ENC00247,monocyte,ENH00165,interleukin 6
2043,ENR01101,ENC00233,B-lymphocyte,ENH00730,IgE
2044,ENR01102,ENC00379,propria_mucosa_of_bronchus,empty0,empty0
2045,ENR01105,ENC00244,epithelial_cell,empty0,empty0
2046,ENR01108,ENC00007,adrenal_cortex,ENH00005,aldosterone
2047,ENR01108,ENC00063,kidney,ENH00612,renin
2048,ENR01108,ENC00152,smooth_muscle_cell,empty0,empty0
2049,ENR01108,ENC00074,lung,empty0,empty0
2050,ENR01109,ENC00250,chondrocyte,empty0,empty0
2051,ENR01109,ENC00152,smooth_muscle_cell,empty0,empty0
2052,ENR01111,ENC00078,mast_cell,empty0,empty0
2053,ENR01111,ENC00251,basophil_granulocyte,ENH00219,histamine
2054,ENR01111,ENC00216,macrophage,empty0,empty0
2055,ENR01112,ENC00078,mast_cell,ENH00219,histamine
2056,ENR01112,ENC00241,neutrophil_granulocyte,empty0,empty0
2057,ENR01113,ENC00219,eosinophil_granulocyte,empty0,empty0
2058,ENR01113,ENC00247,monocyte,empty0,empty0
2059,ENR01113,ENC00292,killer_cell,empty0,empty0
2060,ENR01113,ENC00013,platelet,empty0,empty0
2061,ENR01113,ENC00078,mast_cell,empty0,empty0
2062,ENR01113,ENC00251,basophil_granulocyte,empty0,empty0
2063,ENR01113,ENC00276,lymphocyte,empty0,empty0
2064,ENR01114,ENC00078,mast_cell,empty0,empty0
2065,ENR01114,ENC00251,basophil_granulocyte,empty0,empty0
2066,ENR01115,ENC00247,monocyte,empty0,empty0
2067,ENR01116,ENC00292,killer_cell,empty0,empty0
2068,ENR01116,ENC00289,suppressor_T_cell,empty0,empty0
2069,ENR01117,ENC00233,B-lymphocyte,empty0,empty0
2070,ENR01118,ENC00020,brain,empty0,empty0
2071,ENR01120,ENC00247,monocyte,empty0,empty0
2072,ENR01126,ENC00020,brain,ENH00074,FSH
2073,ENR01126,ENC00020,brain,ENH00355,abeta40
2074,ENR01126,ENC00020,brain,ENH00356,abeta42
2075,ENR01127,ENC00389,peripheral blood leukocytes,empty0,empty0
2076,ENR01127,ENC00292,killer_cell,empty0,empty0
2077,ENR01127,ENC00293,thymocyte,empty0,empty0
2078,ENR01127,ENC00233,B-lymphocyte,empty0,empty0
2079,ENR01127,ENC00287,T-lymphocyte,empty0,empty0
2080,ENR01128,ENC00389,peripheral blood leukocytes,empty0,empty0
2081,ENR01144,ENC00284,astrocyte,empty0,empty0
2082,ENR01144,ENC00364,bronchial_epithelial_cell,empty0,empty0
2083,ENR01144,ENC00074,lung,empty0,empty0
2084,ENR01144,ENC00027,central_nerve_system_element,empty0,empty0
2085,ENR01144,ENC00360,neuron,empty0,empty0
2086,ENR01144,ENC00280,glial_cell_of_central_nervous_system,empty0,empty0
2087,ENR01149,ENC00222,keratinocyte,empty0,empty0
2088,ENR01149,ENC00152,smooth_muscle_cell,empty0,empty0
2089,ENR01150,ENC00174,beta_cell_of_islet_of_Langerhans,ENH00096,insulin
2090,ENR01152,ENC00600,endothelial_cell,empty0,empty0
2091,ENR01153,ENC00217,neutrophil_granulocyte,empty0,empty0
2092,ENR01154,ENC00217,neutrophil_granulocyte,empty0,empty0
2093,ENR01155,ENC00217,neutrophil_granulocyte,empty0,empty0
2094,ENR01156,ENC00217,neutrophil_granulocyte,ENH00165,interleukin 6
2095,ENR01156,ENC00217,neutrophil_granulocyte,ENH00259,IL-12
2096,ENR01157,ENC00217,neutrophil_granulocyte,empty0,empty0
2097,ENR01158,ENC00217,neutrophil_granulocyte,empty0,empty0
2098,ENR01158,ENC00276,lymphocyte,empty0,empty0
2099,ENR01158,ENC00247,monocyte,empty0,empty0
2100,ENR01158,ENC00389,peripheral blood leukocytes,empty0,empty0
2101,ENR01158,ENC00248,leukocyte,empty0,empty0
2102,ENR01159,ENC00472,oligodendrocyte,empty0,empty0
2103,ENR01160,ENC00247,monocyte,empty0,empty0
2104,ENR01161,ENC00293,thymocyte,empty0,empty0
2105,ENR01161,ENC00287,T-lymphocyte,empty0,empty0
2106,ENR01161,ENC00217,neutrophil_granulocyte,empty0,empty0
2107,ENR01162,ENC00249,hepatocyte,ENH00548,apo B-100
2108,ENR01164,ENC00063,kidney,empty0,empty0
2109,ENR01168,ENC00222,keratinocyte,empty0,empty0
2110,ENR01169,ENC00249,hepatocyte,empty0,empty0
2111,ENR01175,ENC00020,brain,empty0,empty0
2112,ENR01176,ENC00287,T-lymphocyte,ENH00265,IFN-gamma
2113,ENR01176,ENC00288,helper_T_cell_Th1,ENH00265,IFN-gamma
2114,ENR01177,ENC00249,hepatocyte,ENH00549,apo B-48
2115,ENR01177,ENC00249,hepatocyte,ENH00548,apo B-100
2116,ENR01178,ENC00424,lipocyte_of_liver,empty0,empty0
2117,ENR01180,ENC00473,mesenchyme_cell,empty0,empty0
2118,ENR01187,ENC00020,brain,empty0,empty0
2119,ENR01187,ENC00063,kidney,empty0,empty0
2120,ENR01187,ENC00171,muscle,empty0,empty0
2121,ENR01187,ENC00140,testis,empty0,empty0
2122,ENR01187,ENC00145,thyroid_gland,empty0,empty0
2123,ENR01187,ENC00246,uterus,empty0,empty0
2124,ENR01187,ENC00389,peripheral blood leukocytes,empty0,empty0
2125,ENR01187,ENC00018,bone_marrow,empty0,empty0
2126,ENR01188,ENC00247,monocyte,empty0,empty0
2127,ENR01188,ENC00184,colon,empty0,empty0
2128,ENR01188,ENC00221,large_intestine,empty0,empty0
2129,ENR01188,ENC00361,hypothalamus,empty0,empty0
2130,ENR01188,ENC00063,kidney,empty0,empty0
2131,ENR01188,ENC00076,mammary_gland,ENH00107,PTH
2132,ENR01188,ENC00076,mammary_gland,ENH00222,PTHLH
2133,ENR01188,ENC00076,mammary_gland,ENH00118,ACTH
2134,ENR01188,ENC00145,thyroid_gland,empty0,empty0
2135,ENR01188,ENC00407,parathyroid_gland,ENH00107,PTH
2136,ENR01188,ENC00004,fat_cell,empty0,empty0
2137,ENR01188,ENC00284,astrocyte,empty0,empty0
2138,ENR01188,ENC00244,epithelial_cell,empty0,empty0
2139,ENR01188,ENC00222,keratinocyte,empty0,empty0
2140,ENR01188,ENC00280,glial_cell_of_central_nervous_system,empty0,empty0
2141,ENR01188,ENC00281,enteric_glial_cell,empty0,empty0
2142,ENR01188,ENC00381,retinal_pigment_epithelium_RPE,empty0,empty0
2143,ENR01188,ENC00349,lymphoblast,empty0,empty0
2144,ENR01188,ENC00325,osteocyte,empty0,empty0
2145,ENR01188,ENC00360,neuron,empty0,empty0
2146,ENR01188,ENC00096,osteoclast,empty0,empty0
2147,ENR01188,ENC00102,pancreas,empty0,empty0
2148,ENR01188,ENC00200,enterochromaffin_like_cell,empty0,empty0
2149,ENR01188,ENC00201,G_cell,ENH00076,gastrin
2150,ENR01188,ENC00365,digestive_system,empty0,empty0
2151,ENR01188,ENC00174,beta_cell_of_islet_of_Langerhans,ENH00096,insulin
2152,ENR01188,ENC00457,Goormaghtighs_cell,ENH00612,renin
2153,ENR01190,ENC00284,astrocyte,empty0,empty0
2154,ENR01190,ENC00020,brain,empty0,empty0
2155,ENR01190,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
2156,ENR01190,ENC00360,neuron,empty0,empty0
2157,ENR01190,ENC00181,cerebellar_cortex,empty0,empty0
2158,ENR01190,ENC00487,cerebral_cortex,empty0,empty0
2159,ENR01190,ENC00050,hippocampus,empty0,empty0
2160,ENR01190,ENC00222,keratinocyte,empty0,empty0
2161,ENR01190,ENC00216,macrophage,empty0,empty0
2162,ENR01190,ENC00247,monocyte,empty0,empty0
2163,ENR01190,ENC00287,T-lymphocyte,empty0,empty0
2164,ENR01190,ENC00246,uterus,empty0,empty0
2165,ENR01190,ENC00217,neutrophil_granulocyte,empty0,empty0
2166,ENR01190,ENC00074,lung,empty0,empty0
2167,ENR01191,ENC00018,bone_marrow,empty0,empty0
2168,ENR01191,ENC00318,hematopoietic_stem_cell,empty0,empty0
2169,ENR01191,ENC00020,brain,empty0,empty0
2170,ENR01191,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
2171,ENR01191,ENC00222,keratinocyte,empty0,empty0
2172,ENR01191,ENC00389,peripheral blood leukocytes,empty0,empty0
2173,ENR01191,ENC00082,melanocyte,empty0,empty0
2174,ENR01191,ENC00263,aorta,empty0,empty0
2175,ENR01191,ENC00521,mesodermal_cell,empty0,empty0
2176,ENR01191,ENC00360,neuron,empty0,empty0
2177,ENR01191,ENC00247,monocyte,empty0,empty0
2178,ENR01191,ENC00233,B-lymphocyte,empty0,empty0
2179,ENR01191,ENC00287,T-lymphocyte,empty0,empty0
2180,ENR01192,ENC00287,T-lymphocyte,empty0,empty0
2181,ENR01192,ENC00293,thymocyte,empty0,empty0
2182,ENR01192,ENC00233,B-lymphocyte,empty0,empty0
2183,ENR01192,ENC00276,lymphocyte,empty0,empty0
2184,ENR01193,ENC00150,vascularendothelial_cell,empty0,empty0
2185,ENR01194,ENC00276,lymphocyte,empty0,empty0
2186,ENR01194,ENC00248,leukocyte,empty0,empty0
2187,ENR01195,ENC00150,vascularendothelial_cell,empty0,empty0
2188,ENR01196,ENC00293,thymocyte,empty0,empty0
2189,ENR01197,ENC00293,thymocyte,empty0,empty0
2190,ENR01202,ENC00389,peripheral blood leukocytes,empty0,empty0
2191,ENR01202,ENC00130,spleen,empty0,empty0
2192,ENR01202,ENC00306,lymph_node,empty0,empty0
2193,ENR01202,ENC00287,T-lymphocyte,empty0,empty0
2194,ENR01202,ENC00233,B-lymphocyte,empty0,empty0
2195,ENR01202,ENC00247,monocyte,empty0,empty0
2196,ENR01202,ENC00248,leukocyte,empty0,empty0
2197,ENR01203,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
2198,ENR01203,ENC00418,lymphoid_tissue,empty0,empty0
2199,ENR01203,ENC00292,killer_cell,empty0,empty0
2200,ENR01203,ENC00219,eosinophil_granulocyte,empty0,empty0
2201,ENR01203,ENC00217,neutrophil_granulocyte,empty0,empty0
2202,ENR01203,ENC00389,peripheral blood leukocytes,empty0,empty0
2203,ENR01203,ENC00248,leukocyte,empty0,empty0
2204,ENR01203,ENC00247,monocyte,empty0,empty0
2205,ENR01203,ENC00287,T-lymphocyte,empty0,empty0
2206,ENR01203,ENC00074,lung,empty0,empty0
2207,ENR01203,ENC00112,placenta,empty0,empty0
2208,ENR01203,ENC00130,spleen,empty0,empty0
2209,ENR01203,ENC00538,blood_myeloid_cell,empty0,empty0
2210,ENR01204,ENC00278,distal_tubule_of_nephron,empty0,empty0
2211,ENR01205,ENC00361,hypothalamus,ENH00159,orexin-B
2212,ENR01205,ENC00361,hypothalamus,ENH00158,orexin-A
2213,ENR01205,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,ENH00440,endothelin-1
2214,ENR01205,ENC00150,vascularendothelial_cell,empty0,empty0
2215,ENR01205,ENC00004,fat_cell,ENH00285,ANG-2
2216,ENR01205,ENC00005,adipose_tissue,ENH00160,leptin
2217,ENR01206,ENC00276,lymphocyte,ENH00294,FGF-3
2218,ENR01207,ENC00396,podocyte,empty0,empty0
2219,ENR01208,ENC00396,podocyte,empty0,empty0
2220,ENR01209,ENC00144,thymus,empty0,empty0
2221,ENR01209,ENC00217,neutrophil_granulocyte,empty0,empty0
2222,ENR01209,ENC00246,uterus,empty0,empty0
2223,ENR01209,ENC00112,placenta,empty0,empty0
2224,ENR01209,ENC00020,brain,empty0,empty0
2225,ENR01209,ENC00357,spinal_cord,empty0,empty0
2226,ENR01210,ENC00020,brain,empty0,empty0
2227,ENR01210,ENC00097,ovary,empty0,empty0
2228,ENR01210,ENC00357,spinal_cord,empty0,empty0
2229,ENR01211,ENC00263,aorta,empty0,empty0
2230,ENR01211,ENC00063,kidney,empty0,empty0
2231,ENR01211,ENC00112,placenta,empty0,empty0
2232,ENR01211,ENC00020,brain,empty0,empty0
2233,ENR01211,ENC00048,heart,empty0,empty0
2234,ENR01211,ENC00074,lung,empty0,empty0
2235,ENR01211,ENC00122,skeleton_muscle,empty0,empty0
2236,ENR01211,ENC00152,smooth_muscle_cell,ENH00212,TGF-beta 1
2237,ENR01211,ENC00412,umbilical_vein_endothelial_cells,empty0,empty0
2238,ENR01211,ENC00519,umbilical_vein,empty0,empty0
2239,ENR01211,ENC00441,umbilical_cord,empty0,empty0
2240,ENR01212,ENC00018,bone_marrow,empty0,empty0
2241,ENR01212,ENC00379,propria_mucosa_of_bronchus,empty0,empty0
2242,ENR01212,ENC00022,breast,empty0,empty0
2243,ENR01212,ENC00076,mammary_gland,empty0,empty0
2244,ENR01212,ENC00097,ovary,empty0,empty0
2245,ENR01212,ENC00122,skeleton_muscle,empty0,empty0
2246,ENR01212,ENC00020,brain,empty0,empty0
2247,ENR01213,ENC00020,brain,empty0,empty0
2248,ENR01216,ENC00217,neutrophil_granulocyte,empty0,empty0
2249,ENR01216,ENC00074,lung,empty0,empty0
2250,ENR01216,ENC00247,monocyte,empty0,empty0
2251,ENR01217,ENC00247,monocyte,empty0,empty0
2252,ENR01218,ENC00219,eosinophil_granulocyte,empty0,empty0
2253,ENR01218,ENC00217,neutrophil_granulocyte,empty0,empty0
2254,ENR01218,ENC00074,lung,empty0,empty0
2255,ENR01218,ENC00063,kidney,empty0,empty0
2256,ENR01219,ENC00265,Purkinje_cell,empty0,empty0
2257,ENR01219,ENC00555,compact_part_of_substantia_nigra,empty0,empty0
2258,ENR01221,ENC00284,astrocyte,empty0,empty0
2259,ENR01221,ENC00549,bergmann_glia,empty0,empty0
2260,ENR01221,ENC00472,oligodendrocyte,empty0,empty0
2261,ENR01222,ENC00284,astrocyte,empty0,empty0
2262,ENR01223,ENC00134,substantia_nigra,empty0,empty0
2263,ENR01223,ENC00050,hippocampus,empty0,empty0
2264,ENR01223,ENC00271,red_nucleus,empty0,empty0
2265,ENR01224,ENC00265,Purkinje_cell,empty0,empty0
2266,ENR01225,ENC00164,retina,empty0,empty0
2267,ENR01237,ENC00563,dorsal_root_ganglion,empty0,empty0
2268,ENR01237,ENC00078,mast_cell,empty0,empty0
2269,ENR01237,ENC00357,spinal_cord,empty0,empty0
2270,ENR01237,ENC00312,urinary_bladder,empty0,empty0
2271,ENR01238,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
2272,ENR01238,ENC00128,smooth_muscle,empty0,empty0
2273,ENR01238,ENC00222,keratinocyte,empty0,empty0
2274,ENR01238,ENC00563,dorsal_root_ganglion,empty0,empty0
2275,ENR01238,ENC00244,epithelial_cell,empty0,empty0
2276,ENR01247,ENC00048,heart,empty0,empty0
2277,ENR01247,ENC00122,skeleton_muscle,empty0,empty0
2278,ENR01247,ENC00145,thyroid_gland,empty0,empty0
2279,ENR01247,ENC00140,testis,empty0,empty0
2280,ENR01247,ENC00115,prostate,empty0,empty0
2281,ENR01247,ENC00102,pancreas,empty0,empty0
2282,ENR01248,ENC00048,heart,empty0,empty0
2283,ENR01248,ENC00115,prostate,empty0,empty0
2284,ENR01248,ENC00140,testis,empty0,empty0
2285,ENR01248,ENC00122,skeleton_muscle,empty0,empty0
2286,ENR01248,ENC00145,thyroid_gland,empty0,empty0
2287,ENR01248,ENC00102,pancreas,empty0,empty0
2288,ENR01265,ENC00210,hair_follicle,empty0,empty0
2289,ENR01265,ENC00518,microvascularendothelial_cell,empty0,empty0
2290,ENR01265,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,ENH00256,C-C motif chemokine 2
2291,ENR01265,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,ENH00218,IL-1 beta
2292,ENR01265,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,ENH00235,IL-8
2293,ENR01265,ENC00150,vascularendothelial_cell,empty0,empty0
2294,ENR01265,ENC00115,prostate,empty0,empty0
2295,ENR01265,ENC00140,testis,empty0,empty0
2296,ENR01265,ENC00102,pancreas,empty0,empty0
2297,ENR01265,ENC00048,heart,empty0,empty0
2298,ENR01265,ENC00074,lung,empty0,empty0
2299,ENR01265,ENC00097,ovary,empty0,empty0
2300,ENR01265,ENC00063,kidney,empty0,empty0
2301,ENR01265,ENC00020,brain,empty0,empty0
2302,ENR01265,ENC00275,frontal_lobe,empty0,empty0
2303,ENR01265,ENC00050,hippocampus,empty0,empty0
2304,ENR01265,ENC00182,amygdaloid_body,empty0,empty0
2305,ENR01265,ENC00423,microglial_cell_in_central_nervous_system,empty0,empty0
2306,ENR01265,ENC00472,oligodendrocyte,empty0,empty0
2307,ENR01265,ENC00013,platelet,empty0,empty0
2308,ENR01265,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
2309,ENR01265,ENC00246,uterus,empty0,empty0
2310,ENR01265,ENC00360,neuron,empty0,empty0
2311,ENR01265,ENC00127,small_intestine,empty0,empty0
2312,ENR01271,ENC00122,skeleton_muscle,empty0,empty0
2313,ENR01282,ENC00283,fibroblast,empty0,empty0
2314,ENR01282,ENC00020,brain,empty0,empty0
2315,ENR01282,ENC00112,placenta,empty0,empty0
2316,ENR01282,ENC00074,lung,empty0,empty0
2317,ENR01282,ENC00063,kidney,empty0,empty0
2318,ENR01282,ENC00102,pancreas,empty0,empty0
2319,ENR01282,ENC00130,spleen,empty0,empty0
2320,ENR01282,ENC00144,thymus,empty0,empty0
2321,ENR01282,ENC00184,colon,empty0,empty0
2322,ENR01282,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
2323,ENR01282,ENC00216,macrophage,empty0,empty0
2324,ENR01294,ENC00048,heart,empty0,empty0
2325,ENR01294,ENC00122,skeleton_muscle,empty0,empty0
2326,ENR01295,ENC00093,osteoblast,empty0,empty0
2327,ENR01296,ENC00125,skin,empty0,empty0
2328,ENR01296,ENC00210,hair_follicle,empty0,empty0
2329,ENR01296,ENC00389,peripheral blood leukocytes,empty0,empty0
2330,ENR01299,ENC00027,central_nerve_system_element,empty0,empty0
2331,ENR01300,ENC00027,central_nerve_system_element,empty0,empty0
2332,ENR01301,ENC00027,central_nerve_system_element,empty0,empty0
2333,ENR01305,ENC00216,macrophage,ENH00417,APOE
2334,ENR01308,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENH00038,LH
2335,ENR01310,ENC00249,hepatocyte,ENH00548,apo B-100
2336,ENR01310,ENC00249,hepatocyte,ENH00549,apo B-48
2337,ENR01311,ENC00216,macrophage,ENH00657,cholesterol
2338,ENR01312,ENC00050,hippocampus,ENH01126,pigment epithelium-derived factor
2339,ENR01313,ENC00060,intestinal_smooth_muscle_cell,ENH00031,IGF-1
2340,ENR01315,ENC00174,beta_cell_of_islet_of_Langerhans,ENH00096,insulin
2341,ENR01315,ENC00174,beta_cell_of_islet_of_Langerhans,ENH00096,insulin
2342,ENR01316,ENC00320,stromal_cell_of_bone_marrow,empty0,empty0
2343,ENR01316,ENC00397,peripheral blood lymphocytes,empty0,empty0
2344,ENR01317,ENC00063,kidney,ENH00612,renin
2345,ENR01317,ENC00261,juxtaglomerular_apparatus,empty0,empty0
2346,ENR01318,ENC00152,smooth_muscle_cell,empty0,empty0
2347,ENR01318,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
2348,ENR01319,ENC00276,lymphocyte,empty0,empty0
2349,ENR01319,ENC00074,lung,empty0,empty0
2350,ENR01319,ENC00130,spleen,empty0,empty0
2351,ENR01319,ENC00389,peripheral blood leukocytes,empty0,empty0
2352,ENR01319,ENC00144,thymus,empty0,empty0
2353,ENR01319,ENC00306,lymph_node,empty0,empty0
2354,ENR01319,ENC00018,bone_marrow,empty0,empty0
2355,ENR01319,ENC00308,appendix,empty0,empty0
2356,ENR01319,ENC00578,liver,empty0,empty0
2357,ENR01319,ENC00055,immune_system,empty0,empty0
2358,ENR01319,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
2359,ENR01319,ENC00287,T-lymphocyte,empty0,empty0
2360,ENR01319,ENC00290,killer_T_cell,empty0,empty0
2361,ENR01319,ENC00222,keratinocyte,empty0,empty0
2362,ENR01320,ENC00472,oligodendrocyte,empty0,empty0
2363,ENR01320,ENC00020,brain,empty0,empty0
2364,ENR01320,ENC00403,corpus_callosum,empty0,empty0
2365,ENR01320,ENC00411,white_matter,empty0,empty0
2366,ENR01320,ENC00130,spleen,empty0,empty0
2367,ENR01320,ENC00389,peripheral blood leukocytes,empty0,empty0
2368,ENR01320,ENC00112,placenta,empty0,empty0
2369,ENR01320,ENC00074,lung,empty0,empty0
2370,ENR01320,ENC00263,aorta,empty0,empty0
2371,ENR01320,ENC00276,lymphocyte,empty0,empty0
2372,ENR01320,ENC00055,immune_system,empty0,empty0
2373,ENR01320,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
2374,ENR01320,ENC00292,killer_cell,empty0,empty0
2375,ENR01320,ENC00093,osteoblast,empty0,empty0
2376,ENR01320,ENC00125,skin,empty0,empty0
2377,ENR01320,ENC00222,keratinocyte,empty0,empty0
2378,ENR01321,ENC00097,ovary,empty0,empty0
2379,ENR01321,ENC00020,brain,empty0,empty0
2380,ENR01321,ENC00048,heart,empty0,empty0
2381,ENR01321,ENC00127,small_intestine,empty0,empty0
2382,ENR01321,ENC00140,testis,empty0,empty0
2383,ENR01321,ENC00115,prostate,empty0,empty0
2384,ENR01321,ENC00184,colon,empty0,empty0
2385,ENR01321,ENC00130,spleen,empty0,empty0
2386,ENR01321,ENC00144,thymus,empty0,empty0
2387,ENR01321,ENC00102,pancreas,empty0,empty0
2388,ENR01321,ENC00063,kidney,empty0,empty0
2389,ENR01321,ENC00122,skeleton_muscle,empty0,empty0
2390,ENR01322,ENC00020,brain,empty0,empty0
2391,ENR01322,ENC00140,testis,empty0,empty0
2392,ENR01322,ENC00578,liver,empty0,empty0
2393,ENR01323,ENC00216,macrophage,empty0,empty0
2394,ENR01323,ENC00130,spleen,empty0,empty0
2395,ENR01323,ENC00144,thymus,empty0,empty0
2396,ENR01323,ENC00048,heart,empty0,empty0
2397,ENR01323,ENC00074,lung,empty0,empty0
2398,ENR01323,ENC00018,bone_marrow,empty0,empty0
2399,ENR01323,ENC00306,lymph_node,empty0,empty0
2400,ENR01323,ENC00276,lymphocyte,empty0,empty0
2401,ENR01323,ENC00287,T-lymphocyte,empty0,empty0
2402,ENR01323,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
2403,ENR01324,ENC00074,lung,empty0,empty0
