,Endo_id,cell_id,cell_name,receptor_id,receptor
0,ENH00003,ENC00067,Leydig_cell_of_testis,empty0,empty0
1,ENH00003,ENC00143,theca_cell,empty0,empty0
2,ENH00003,ENC00007,adrenal_cortex,empty0,empty0
3,ENH00005,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENR00781,CCK-2
4,ENH00005,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENR00761,ACTH receptor
5,ENH00005,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENR00361,5-hydroxytryptamine receptor 4
6,ENH00005,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENR00808,angiotensin II type 1 receptor
7,ENH00005,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENR00759,Sphingosine 1-phosphate receptor 2
8,ENH00005,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENR01025,BMP receptor type II
9,ENH00005,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENR01025,BMP receptor type II
10,ENH00005,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENR01108,NPR1
11,ENH00005,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENR00817,dopamine receptor D2
12,ENH00005,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENR00784,dopamine receptor D1
13,ENH00005,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENR00742,VPAC2
14,ENH00005,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENR00741,VPAC1
15,ENH00005,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENR00780,CCK-1
16,ENH00005,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENR01054,QRFP-R
17,ENH00007,ENC00143,theca_cell,ENR00789,LHCGR-1
18,ENH00007,ENC00143,theca_cell,ENR00905,ER-beta
19,ENH00007,ENC00157,cell_of_adrenal_gland_zona_reticularis,ENR00761,ACTH receptor
20,ENH00007,ENC00157,cell_of_adrenal_gland_zona_reticularis,ENR00864,IL-6R
21,ENH00007,ENC00007,adrenal_cortex,empty0,empty0
22,ENH00007,ENC00140,testis,empty0,empty0
23,ENH00016,ENC00063,kidney,ENR00999,PTHR1
24,ENH00016,ENC00063,kidney,ENR00664,VDR
25,ENH00018,ENC00169,cell_of_adrenal_gland_zona_fasciculata,ENR00761,ACTH receptor
26,ENH00018,ENC00169,cell_of_adrenal_gland_zona_fasciculata,ENR00864,IL-6R
27,ENH00018,ENC00007,adrenal_cortex,empty0,empty0
28,ENH00019,ENC00007,adrenal_cortex,ENR00741,VPAC1
29,ENH00019,ENC00007,adrenal_cortex,ENR01025,BMP receptor type II
30,ENH00019,ENC00169,cell_of_adrenal_gland_zona_fasciculata,ENR00761,ACTH receptor
31,ENH00019,ENC00169,cell_of_adrenal_gland_zona_fasciculata,ENR00864,IL-6R
32,ENH00019,ENC00169,cell_of_adrenal_gland_zona_fasciculata,ENR00361,5-hydroxytryptamine receptor 4
33,ENH00019,ENC00210,hair_follicle,ENR00941,CRF-R1
34,ENH00020,ENC00169,cell_of_adrenal_gland_zona_fasciculata,ENR00761,ACTH receptor
35,ENH00020,ENC00169,cell_of_adrenal_gland_zona_fasciculata,ENR00864,IL-6R
36,ENH00021,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00263,PRLR
37,ENH00021,ENC00555,compact_part_of_substantia_nigra,ENR00797,5-HT-2C
38,ENH00021,ENC00011,adrenal_medulla,ENR00747,PACAP-R-1
39,ENH00021,ENC00011,adrenal_medulla,ENR00741,VPAC1
40,ENH00021,ENC00011,adrenal_medulla,ENR00742,VPAC2
41,ENH00021,ENC00556,corpus_striatum,ENR01012,5-HT3 receptor
42,ENH00022,ENC00170,chromaffin_cell,empty0,empty0
43,ENH00022,ENC00009,adrenal_gland,empty0,empty0
44,ENH00022,ENC00011,adrenal_medulla,ENR00747,PACAP-R-1
45,ENH00022,ENC00011,adrenal_medulla,ENR00741,VPAC1
46,ENH00022,ENC00011,adrenal_medulla,ENR00742,VPAC2
47,ENH00023,ENC00044,granulosa_cell,ENR00788,follitropin receptor
48,ENH00023,ENC00044,granulosa_cell,ENR01027,BMP receptor type IB
49,ENH00030,ENC00093,osteoblast,empty0,empty0
50,ENH00031,ENC00097,ovary,empty0,empty0
51,ENH00031,ENC00004,fat_cell,empty0,empty0
52,ENH00031,ENC00115,prostate,empty0,empty0
53,ENH00031,ENC00140,testis,empty0,empty0
54,ENH00031,ENC00002,acidophil_somatotroph_cell_of_anterior_pituitary,empty0,empty0
55,ENH00031,ENC00246,uterus,empty0,empty0
56,ENH00031,ENC00093,osteoblast,ENR00663,AR
57,ENH00031,ENC00093,osteoblast,ENR00704,ER-alpha
58,ENH00031,ENC00093,osteoblast,ENR00905,ER-beta
59,ENH00031,ENC00005,adipose_tissue,empty0,empty0
60,ENH00031,ENC00249,hepatocyte,ENR00691,glucocorticoid receptor
61,ENH00031,ENC00060,intestinal_smooth_muscle_cell,ENR01313,IGFBP-5 receptor
62,ENH00038,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENR00942,gonadotropin-releasing hormone receptor
63,ENH00038,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENR00977,unspecified testosterone receptor 2
64,ENH00038,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENR00704,ER-alpha
65,ENH00038,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENR00681,CXCR1
66,ENH00038,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENR00724,ACTRIIA
67,ENH00038,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENR01308,unspecified progesterone receptor
68,ENH00038,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENR01056,NPFF-R1
69,ENH00038,ENC00053,pituitary_gland_of_diencephalon,ENR01328,FTS receptor
70,ENH00038,ENC00053,pituitary_gland_of_diencephalon,ENR00093,ER-alpha:ER-beta
71,ENH00039,ENC00110,pineal_cell,ENR00805,beta-1 adrenoreceptor
72,ENH00041,ENC00178,cell_of_intermediate_pituitary,ENR00760,MC1R
73,ENH00041,ENC00178,cell_of_intermediate_pituitary,ENR00760,MC1R
74,ENH00041,ENC00178,cell_of_intermediate_pituitary,ENR00816,melatonin 1 receptor
75,ENH00041,ENC00178,cell_of_intermediate_pituitary,ENR00817,dopamine receptor D2
76,ENH00041,ENC00178,cell_of_intermediate_pituitary,ENR00079,TRH-R
77,ENH00041,ENC00176,basophil_corticotroph_cell_of_anterior_pituitary,empty0,empty0
78,ENH00043,ENC00011,adrenal_medulla,ENR00747,PACAP-R-1
79,ENH00043,ENC00011,adrenal_medulla,ENR00741,VPAC1
80,ENH00043,ENC00011,adrenal_medulla,ENR00742,VPAC2
81,ENH00043,ENC00170,chromaffin_cell,ENR00979,leptin receptor
82,ENH00043,ENC00027,central_nerve_system_element,ENR00802,alpha-2A adrenoreceptor
83,ENH00043,ENC00027,central_nerve_system_element,ENR00803,alpha-2B adrenoreceptor
84,ENH00043,ENC00027,central_nerve_system_element,ENR00804,alpha-2C adrenoreceptor
85,ENH00043,ENC00559,locus_caeruleus,empty0,empty0
86,ENH00043,ENC00050,hippocampus,ENR01012,5-HT3 receptor
87,ENH00049,ENC00031,corpus_luteum,empty0,empty0
88,ENH00049,ENC00166,corpus_luteum,empty0,empty0
89,ENH00049,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENR00789,LHCGR-1
90,ENH00049,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENR00788,follitropin receptor
91,ENH00049,ENC00044,granulosa_cell,ENR00789,LHCGR-1
92,ENH00049,ENC00044,granulosa_cell,ENR01027,BMP receptor type IB
93,ENH00049,ENC00044,granulosa_cell,ENR00263,PRLR
94,ENH00056,ENC00145,thyroid_gland,ENR00970,thyroid stimulating hormone receptor
95,ENH00057,ENC00067,Leydig_cell_of_testis,ENR00789,LHCGR-1
96,ENH00057,ENC00067,Leydig_cell_of_testis,ENR00761,ACTH receptor
97,ENH00057,ENC00067,Leydig_cell_of_testis,ENR01338,G-protein coupled receptor GPCR33
98,ENH00057,ENC00157,cell_of_adrenal_gland_zona_reticularis,ENR00761,ACTH receptor
99,ENH00057,ENC00157,cell_of_adrenal_gland_zona_reticularis,ENR00864,IL-6R
100,ENH00057,ENC00143,theca_cell,ENR00789,LHCGR-1
101,ENH00057,ENC00143,theca_cell,ENR00704,ER-alpha
102,ENH00057,ENC00143,theca_cell,ENR00905,ER-beta
103,ENH00057,ENC00143,theca_cell,ENR00905,ER-beta
104,ENH00057,ENC00007,adrenal_cortex,empty0,empty0
105,ENH00058,ENC00222,keratinocyte,empty0,empty0
106,ENH00062,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
107,ENH00062,ENC00207,blood_vessel,empty0,empty0
108,ENH00063,ENC00194,APUD_amine_precursor_uptake_and_decarboxylation_cell,ENR00825,CB1
109,ENH00063,ENC00180,alpha_cell_of_islet_of_Langerhans,empty0,empty0
110,ENH00063,ENC00027,central_nerve_system_element,empty0,empty0
111,ENH00063,ENC00360,neuron,empty0,empty0
112,ENH00063,ENC00161,nucleus_accumbens,ENR01012,5-HT3 receptor
113,ENH00064,ENC00025,paraventricular_nucleus_of_hypothalamus,ENR00979,leptin receptor
114,ENH00064,ENC00025,paraventricular_nucleus_of_hypothalamus,ENR00691,glucocorticoid receptor
115,ENH00064,ENC00025,paraventricular_nucleus_of_hypothalamus,ENR00941,CRF-R1
116,ENH00064,ENC00025,paraventricular_nucleus_of_hypothalamus,ENR00691,glucocorticoid receptor
117,ENH00064,ENC00210,hair_follicle,empty0,empty0
118,ENH00064,ENC00180,alpha_cell_of_islet_of_Langerhans,empty0,empty0
119,ENH00064,ENC00179,D_cell,empty0,empty0
120,ENH00065,ENC00157,cell_of_adrenal_gland_zona_reticularis,ENR00761,ACTH receptor
121,ENH00065,ENC00157,cell_of_adrenal_gland_zona_reticularis,ENR00864,IL-6R
122,ENH00065,ENC00007,adrenal_cortex,empty0,empty0
123,ENH00065,ENC00097,ovary,empty0,empty0
124,ENH00065,ENC00140,testis,empty0,empty0
125,ENH00066,ENC00176,basophil_corticotroph_cell_of_anterior_pituitary,empty0,empty0
126,ENH00067,ENC00063,kidney,empty0,empty0
127,ENH00067,ENC00184,colon,empty0,empty0
128,ENH00067,ENC00263,aorta,empty0,empty0
129,ENH00067,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
130,ENH00067,ENC00244,epithelial_cell,empty0,empty0
131,ENH00067,ENC00452,stromal_fibroblast,empty0,empty0
132,ENH00067,ENC00451,epithelial_cell_of_oviduct,empty0,empty0
133,ENH00067,ENC00093,osteoblast,empty0,empty0
134,ENH00067,ENC00222,keratinocyte,empty0,empty0
135,ENH00067,ENC00207,blood_vessel,empty0,empty0
136,ENH00067,ENC00128,smooth_muscle,empty0,empty0
137,ENH00067,ENC00035,duodenum,empty0,empty0
138,ENH00067,ENC00490,submandibular_gland,empty0,empty0
139,ENH00067,ENC00491,duodenal_glands,empty0,empty0
140,ENH00068,ENC00063,kidney,empty0,empty0
141,ENH00068,ENC00249,hepatocyte,empty0,empty0
142,ENH00068,ENC00284,astrocyte,empty0,empty0
143,ENH00068,ENC00360,neuron,empty0,empty0
144,ENH00068,ENC00343,trophoblast_cell,empty0,empty0
145,ENH00068,ENC00181,cerebellar_cortex,empty0,empty0
146,ENH00068,ENC00050,hippocampus,empty0,empty0
147,ENH00068,ENC00162,cerebrospinal_fluid,empty0,empty0
148,ENH00070,ENC00112,placenta,empty0,empty0
149,ENH00072,ENC00183,brain_stem,empty0,empty0
150,ENH00072,ENC00439,acinar_cell_of_pancreas,empty0,empty0
151,ENH00072,ENC00207,blood_vessel,empty0,empty0
152,ENH00072,ENC00284,astrocyte,empty0,empty0
153,ENH00072,ENC00280,glial_cell_of_central_nervous_system,empty0,empty0
154,ENH00072,ENC00360,neuron,empty0,empty0
155,ENH00072,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
156,ENH00072,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
157,ENH00072,ENC00283,fibroblast,empty0,empty0
158,ENH00072,ENC00076,mammary_gland,empty0,empty0
159,ENH00072,ENC00128,smooth_muscle,empty0,empty0
160,ENH00072,ENC00287,T-lymphocyte,empty0,empty0
161,ENH00073,ENC00102,pancreas,empty0,empty0
162,ENH00073,ENC00048,heart,empty0,empty0
163,ENH00073,ENC00259,cardiac_myocyte,empty0,empty0
164,ENH00073,ENC00484,astroglia,empty0,empty0
165,ENH00073,ENC00439,acinar_cell_of_pancreas,empty0,empty0
166,ENH00073,ENC00004,fat_cell,empty0,empty0
167,ENH00073,ENC00152,smooth_muscle_cell,empty0,empty0
168,ENH00073,ENC00284,astrocyte,empty0,empty0
169,ENH00073,ENC00318,hematopoietic_stem_cell,empty0,empty0
170,ENH00073,ENC00287,T-lymphocyte,empty0,empty0
171,ENH00073,ENC00150,vascularendothelial_cell,empty0,empty0
172,ENH00073,ENC00262,cerebellum,empty0,empty0
173,ENH00073,ENC00323,eye,empty0,empty0
174,ENH00073,ENC00283,fibroblast,empty0,empty0
175,ENH00073,ENC00222,keratinocyte,empty0,empty0
176,ENH00073,ENC00493,mast_cell,empty0,empty0
177,ENH00073,ENC00216,macrophage,empty0,empty0
178,ENH00073,ENC00076,mammary_gland,empty0,empty0
179,ENH00073,ENC00082,melanocyte,empty0,empty0
180,ENH00073,ENC00192,ovarian_follicle_cell,empty0,empty0
181,ENH00073,ENC00115,prostate,empty0,empty0
182,ENH00073,ENC00125,skin,empty0,empty0
183,ENH00073,ENC00283,fibroblast,empty0,empty0
184,ENH00073,ENC00499,connective_tissue_of_prostate_gland,empty0,empty0
185,ENH00073,ENC00498,mast_cell,empty0,empty0
186,ENH00073,ENC00283,fibroblast,empty0,empty0
187,ENH00074,ENC00082,melanocyte,ENR01126,thrombin receptor
188,ENH00074,ENC00082,melanocyte,ENR00942,gonadotropin-releasing hormone receptor
189,ENH00074,ENC00082,melanocyte,ENR00704,ER-alpha
190,ENH00074,ENC00119,Sertoli_cell,empty0,empty0
191,ENH00074,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENR00681,CXCR1
192,ENH00074,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENR00093,ER-alpha:ER-beta
193,ENH00074,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENR00976,unspecified testosterone receptor 1
194,ENH00074,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENR00724,ACTRIIA
195,ENH00074,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENR00942,gonadotropin-releasing hormone receptor
196,ENH00074,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENR01056,NPFF-R1
197,ENH00076,ENC00179,D_cell,empty0,empty0
198,ENH00076,ENC00041,mucosa_of_gastric_wall,empty0,empty0
199,ENH00076,ENC00201,G_cell,ENR00901,PPAR-alpha
200,ENH00076,ENC00201,G_cell,ENR00930,EGFR isoform a
201,ENH00076,ENC00201,G_cell,ENR01188,CaSR
202,ENH00076,ENC00201,G_cell,ENR00781,CCK-2
203,ENH00078,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00263,PRLR
204,ENH00080,ENC00004,fat_cell,ENR00118,PPARgamma1
205,ENH00080,ENC00005,adipose_tissue,ENR00704,ER-alpha
206,ENH00080,ENC00005,adipose_tissue,ENR00905,ER-beta
207,ENH00082,ENC00004,fat_cell,empty0,empty0
208,ENH00082,ENC00005,adipose_tissue,empty0,empty0
209,ENH00082,ENC00424,lipocyte_of_liver,empty0,empty0
210,ENH00082,ENC00249,hepatocyte,ENR00808,angiotensin II type 1 receptor
211,ENH00084,ENC00174,beta_cell_of_islet_of_Langerhans,empty0,empty0
212,ENH00084,ENC00093,osteoblast,empty0,empty0
213,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00978,gastric inhibitory polypeptide receptor
214,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00579,GLP-1R
215,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00804,alpha-2C adrenoreceptor
216,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00956,adrenomedullin receptor
217,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00737,sst1
218,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00738,sst2
219,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00920,sst3
220,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00739,sst5
221,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00921,sst4
222,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR01150,integrin alpha-1/beta-1
223,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00935,insulin receptor
224,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR01188,CaSR
225,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00747,PACAP-R-1
226,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00730,EP3
227,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00807,beta-3 adrenoreceptor
228,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR01315,free fatty acid receptor 1
229,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR01315,free fatty acid receptor 1
230,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00664,VDR
231,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00901,PPAR-alpha
232,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00965,CRF-R2
233,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00979,leptin receptor
234,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00979,leptin receptor
235,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00717,TNFR1
236,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00263,PRLR
237,ENH00096,ENC00174,beta_cell_of_islet_of_Langerhans,ENR00806,beta-2 adrenoreceptor
238,ENH00096,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00935,insulin receptor
239,ENH00096,ENC00478,fat_cell_of_white_fat,ENR00807,beta-3 adrenoreceptor
240,ENH00097,ENC00001,acidophil_mammotroph_cell_of_anterior_pituitary,empty0,empty0
241,ENH00097,ENC00002,acidophil_somatotroph_cell_of_anterior_pituitary,empty0,empty0
242,ENH00097,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,empty0,empty0
243,ENH00097,ENC00176,basophil_corticotroph_cell_of_anterior_pituitary,empty0,empty0
244,ENH00097,ENC00166,corpus_luteum,empty0,empty0
245,ENH00097,ENC00044,granulosa_cell,empty0,empty0
246,ENH00097,ENC00143,theca_cell,empty0,empty0
247,ENH00097,ENC00097,ovary,ENR00808,angiotensin II type 1 receptor
248,ENH00097,ENC00424,lipocyte_of_liver,ENR00808,angiotensin II type 1 receptor
249,ENH00097,ENC00283,fibroblast,ENR00808,angiotensin II type 1 receptor
250,ENH00097,ENC00580,proximal_tubule_of_nephron,ENR00808,angiotensin II type 1 receptor
251,ENH00097,ENC00063,kidney,ENR00808,angiotensin II type 1 receptor
252,ENH00097,ENC00063,kidney,ENR00808,angiotensin II type 1 receptor
253,ENH00097,ENC00063,kidney,ENR01062,renin receptor
254,ENH00098,ENC00026,supra-optic_nucleus,empty0,empty0
255,ENH00098,ENC00025,paraventricular_nucleus_of_hypothalamus,ENR00984,thyroid hormone receptor beta 2
256,ENH00098,ENC00144,thymus,empty0,empty0
257,ENH00098,ENC00140,testis,empty0,empty0
258,ENH00098,ENC00246,uterus,empty0,empty0
259,ENH00098,ENC00112,placenta,empty0,empty0
260,ENH00098,ENC00166,corpus_luteum,empty0,empty0
261,ENH00098,ENC00048,heart,empty0,empty0
262,ENH00099,ENC00417,jejunum,empty0,empty0
263,ENH00099,ENC00020,brain,empty0,empty0
264,ENH00099,ENC00405,ileum,empty0,empty0
265,ENH00099,ENC00361,hypothalamus,empty0,empty0
266,ENH00100,ENC00004,fat_cell,ENR00118,PPARgamma1
267,ENH00100,ENC00216,macrophage,empty0,empty0
268,ENH00100,ENC00005,adipose_tissue,empty0,empty0
269,ENH00100,ENC00041,mucosa_of_gastric_wall,empty0,empty0
270,ENH00100,ENC00009,adrenal_gland,empty0,empty0
271,ENH00100,ENC00122,skeleton_muscle,empty0,empty0
272,ENH00100,ENC00426,peripheral blood mononuclear cell (PBMC),empty0,empty0
273,ENH00100,ENC00247,monocyte,ENR00118,PPARgamma1
274,ENH00103,ENC00104,parafollicular_cell,empty0,empty0
275,ENH00103,ENC00145,thyroid_gland,empty0,empty0
276,ENH00104,ENC00180,alpha_cell_of_islet_of_Langerhans,ENR00738,sst2
277,ENH00104,ENC00180,alpha_cell_of_islet_of_Langerhans,ENR00920,sst3
278,ENH00104,ENC00180,alpha_cell_of_islet_of_Langerhans,ENR00739,sst5
279,ENH00104,ENC00180,alpha_cell_of_islet_of_Langerhans,ENR00935,insulin receptor
280,ENH00104,ENC00180,alpha_cell_of_islet_of_Langerhans,ENR00781,CCK-2
281,ENH00104,ENC00180,alpha_cell_of_islet_of_Langerhans,ENR00579,GLP-1R
282,ENH00105,ENC00004,fat_cell,empty0,empty0
283,ENH00107,ENC00253,chief_cell_of_parathyroid_gland,ENR00664,VDR
284,ENH00107,ENC00253,chief_cell_of_parathyroid_gland,ENR00785,ETA-R
285,ENH00107,ENC00253,chief_cell_of_parathyroid_gland,ENR00786,ETB-R
286,ENH00107,ENC00076,mammary_gland,ENR01188,CaSR
287,ENH00107,ENC00407,parathyroid_gland,ENR01188,CaSR
288,ENH00107,ENC00407,parathyroid_gland,ENR00861,IL-1RI
289,ENH00107,ENC00407,parathyroid_gland,ENR00864,IL-6R
290,ENH00111,ENC00001,acidophil_mammotroph_cell_of_anterior_pituitary,ENR00817,dopamine receptor D2
291,ENH00111,ENC00001,acidophil_mammotroph_cell_of_anterior_pituitary,ENR00079,TRH-R
292,ENH00111,ENC00001,acidophil_mammotroph_cell_of_anterior_pituitary,ENR00681,CXCR1
293,ENH00111,ENC00001,acidophil_mammotroph_cell_of_anterior_pituitary,ENR00936,GHS-R1
294,ENH00111,ENC00053,pituitary_gland_of_diencephalon,ENR00739,sst5
295,ENH00111,ENC00053,pituitary_gland_of_diencephalon,ENR01328,FTS receptor
296,ENH00116,ENC00112,placenta,empty0,empty0
297,ENH00116,ENC00246,uterus,empty0,empty0
298,ENH00117,ENC00002,acidophil_somatotroph_cell_of_anterior_pituitary,ENR00739,sst5
299,ENH00117,ENC00002,acidophil_somatotroph_cell_of_anterior_pituitary,ENR00936,GHS-R1
300,ENH00117,ENC00002,acidophil_somatotroph_cell_of_anterior_pituitary,ENR00574,GHRH-R
301,ENH00117,ENC00002,acidophil_somatotroph_cell_of_anterior_pituitary,ENR00865,IGF-1R
302,ENH00117,ENC00002,acidophil_somatotroph_cell_of_anterior_pituitary,ENR00738,sst2
303,ENH00117,ENC00002,acidophil_somatotroph_cell_of_anterior_pituitary,ENR00681,CXCR1
304,ENH00117,ENC00002,acidophil_somatotroph_cell_of_anterior_pituitary,ENR00979,leptin receptor
305,ENH00117,ENC00002,acidophil_somatotroph_cell_of_anterior_pituitary,ENR00936,GHS-R1
306,ENH00117,ENC00361,hypothalamus,ENR00939,GHS-R1a
307,ENH00117,ENC00361,hypothalamus,ENR00962,GHSR
308,ENH00117,ENC00053,pituitary_gland_of_diencephalon,ENR00079,TRH-R
309,ENH00117,ENC00053,pituitary_gland_of_diencephalon,ENR00836,CXCR4
310,ENH00118,ENC00176,basophil_corticotroph_cell_of_anterior_pituitary,ENR00935,insulin receptor
311,ENH00118,ENC00176,basophil_corticotroph_cell_of_anterior_pituitary,ENR00744,V1b
312,ENH00118,ENC00176,basophil_corticotroph_cell_of_anterior_pituitary,ENR00681,CXCR1
313,ENH00118,ENC00210,hair_follicle,empty0,empty0
314,ENH00118,ENC00178,cell_of_intermediate_pituitary,ENR01188,CaSR
315,ENH00118,ENC00178,cell_of_intermediate_pituitary,ENR00965,CRF-R2
316,ENH00118,ENC00053,pituitary_gland_of_diencephalon,ENR00738,sst2
317,ENH00118,ENC00053,pituitary_gland_of_diencephalon,ENR00739,sst5
318,ENH00118,ENC00053,pituitary_gland_of_diencephalon,ENR01328,FTS receptor
319,ENH00118,ENC00170,chromaffin_cell,ENR00741,VPAC1
320,ENH00118,ENC00170,chromaffin_cell,ENR00742,VPAC2
321,ENH00119,ENC00025,paraventricular_nucleus_of_hypothalamus,empty0,empty0
322,ENH00119,ENC00026,supra-optic_nucleus,ENR00984,thyroid hormone receptor beta 2
323,ENH00119,ENC00114,neurohypophysis,ENR00941,CRF-R1
324,ENH00119,ENC00361,hypothalamus,ENR00836,CXCR4
325,ENH00119,ENC00144,thymus,empty0,empty0
326,ENH00120,ENC00119,Sertoli_cell,ENR00788,follitropin receptor
327,ENH00120,ENC00044,granulosa_cell,empty0,empty0
328,ENH00120,ENC00192,ovarian_follicle_cell,empty0,empty0
329,ENH00120,ENC00031,corpus_luteum,empty0,empty0
330,ENH00121,ENC00177,basophil_thyrotroph_cell_of_anterior_pituitary,ENR00738,sst2
331,ENH00121,ENC00177,basophil_thyrotroph_cell_of_anterior_pituitary,ENR00739,sst5
332,ENH00121,ENC00177,basophil_thyrotroph_cell_of_anterior_pituitary,ENR00079,TRH-R
333,ENH00121,ENC00177,basophil_thyrotroph_cell_of_anterior_pituitary,ENR00058,RAR
334,ENH00121,ENC00177,basophil_thyrotroph_cell_of_anterior_pituitary,ENR00958,neuromedin B receptor
335,ENH00122,ENC00220,periventricular_nucleus_of_hypothalamus,empty0,empty0
336,ENH00122,ENC00025,paraventricular_nucleus_of_hypothalamus,ENR00659,THRB1
337,ENH00122,ENC00025,paraventricular_nucleus_of_hypothalamus,ENR00982,THRA1
338,ENH00122,ENC00025,paraventricular_nucleus_of_hypothalamus,ENR00984,thyroid hormone receptor beta 2
339,ENH00122,ENC00025,paraventricular_nucleus_of_hypothalamus,ENR00979,leptin receptor
340,ENH00122,ENC00001,acidophil_mammotroph_cell_of_anterior_pituitary,empty0,empty0
341,ENH00122,ENC00002,acidophil_somatotroph_cell_of_anterior_pituitary,empty0,empty0
342,ENH00122,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,empty0,empty0
343,ENH00122,ENC00162,cerebrospinal_fluid,empty0,empty0
344,ENH00122,ENC00074,lung,empty0,empty0
345,ENH00122,ENC00112,placenta,empty0,empty0
346,ENH00122,ENC00177,basophil_thyrotroph_cell_of_anterior_pituitary,ENR00079,TRH-R
347,ENH00123,ENC00145,thyroid_gland,ENR00970,thyroid stimulating hormone receptor
348,ENH00123,ENC00038,follicular_epithelium_of_thyroid_gland,empty0,empty0
349,ENH00124,ENC00198,D_cell_of_gastrointestinal_tract,ENR00781,CCK-2
350,ENH00124,ENC00025,paraventricular_nucleus_of_hypothalamus,empty0,empty0
351,ENH00124,ENC00365,digestive_system,ENR00781,CCK-2
352,ENH00124,ENC00179,D_cell,ENR00738,sst2
353,ENH00124,ENC00179,D_cell,ENR00920,sst3
354,ENH00124,ENC00179,D_cell,ENR00737,sst1
355,ENH00124,ENC00179,D_cell,ENR00739,sst5
356,ENH00124,ENC00179,D_cell,ENR00780,CCK-1
357,ENH00125,ENC00001,acidophil_mammotroph_cell_of_anterior_pituitary,empty0,empty0
