,Endo_id,target_receptor,target_cell
2378,ENH00374,ENR00884,ENC00102
2379,ENH00374,ENR00671,empty0
2380,ENH00376,ENR00602,ENC00020
2381,ENH00376,ENR00602,ENC00112
2382,ENH00376,ENR00872,empty0
2383,ENH00377,ENR00602,ENC00020
2384,ENH00377,ENR00602,ENC00112
2385,ENH00377,ENR00872,empty0
2386,ENH00378,ENR00602,ENC00020
2387,ENH00378,ENR00602,ENC00112
2388,ENH00378,ENR00872,empty0
2389,ENH00378,ENR00488,empty0
2390,ENH00379,ENR00489,ENC00145
2391,ENH00382,ENR00861,ENC00364
2392,ENH00382,ENR00861,ENC00037
2393,ENH00382,ENR00715,ENC00427
2394,ENH00382,ENR00861,ENC00244
2395,ENH00382,ENR00861,ENC00450
2396,ENH00382,ENR00861,ENC00424
2397,ENH00382,ENR00715,ENC00424
2398,ENH00382,ENR00715,ENC00216
2399,ENH00382,ENR00715,ENC00247
2400,ENH00382,ENR00861,ENC00093
2401,ENH00382,ENR00861,ENC00096
2402,ENH00382,ENR00715,ENC00096
2403,ENH00382,ENR00861,ENC00407
2404,ENH00382,ENR00861,ENC00459
2405,ENH00386,ENR00661,empty0
2406,ENH00389,ENR00709,empty0
2407,ENH00390,ENR00683,ENC00292
2408,ENH00391,ENR00682,ENC00292
2409,ENH00391,ENR00682,ENC00247
2410,ENH00393,ENR00688,ENC00219
2411,ENH00393,ENR00688,ENC00450
2412,ENH00393,ENR00685,ENC00247
2413,ENH00393,ENR00688,ENC00247
2414,ENH00393,ENR00688,ENC00217
2415,ENH00394,ENR00690,ENC00233
2416,ENH00394,ENR00690,ENC00228
2417,ENH00394,ENR00690,ENC00294
2418,ENH00394,ENR00690,ENC00217
2419,ENH00395,ENR00688,ENC00219
2420,ENH00395,ENR00688,ENC00450
2421,ENH00395,ENR00688,ENC00247
2422,ENH00395,ENR00688,ENC00217
2423,ENH00396,ENR00688,ENC00219
2424,ENH00396,ENR00688,ENC00450
2425,ENH00396,ENR00688,ENC00247
2426,ENH00396,ENR00688,ENC00217
2427,ENH00397,ENR00688,ENC00219
2428,ENH00397,ENR00688,ENC00450
2429,ENH00397,ENR00688,ENC00247
2430,ENH00397,ENR00688,ENC00217
2431,ENH00398,ENR00688,ENC00219
2432,ENH00398,ENR00688,ENC00450
2433,ENH00398,ENR00837,ENC00424
2434,ENH00398,ENR00685,ENC00247
2435,ENH00398,ENR00688,ENC00247
2436,ENH00398,ENR00837,ENC00247
2437,ENH00398,ENR00688,ENC00217
2438,ENH00399,ENR00689,ENC00251
2439,ENH00399,ENR00689,ENC00288
2440,ENH00399,ENR00689,ENC00013
2441,ENH00399,ENR00689,ENC00287
2442,ENH00399,ENR00689,ENC00144
2443,ENH00400,ENR00688,ENC00219
2444,ENH00400,ENR00688,ENC00450
2445,ENH00400,ENR00687,ENC00247
2446,ENH00400,ENR00688,ENC00247
2447,ENH00400,ENR00688,ENC00217
2448,ENH00400,ENR00914,empty0
2449,ENH00401,ENR00685,ENC00247
2450,ENH00402,ENR00912,empty0
2451,ENH00403,ENR00676,ENC00306
2452,ENH00403,ENR00676,ENC00130
2453,ENH00403,ENR00676,ENC00144
2454,ENH00403,ENR00914,empty0
2455,ENH00404,ENR00676,ENC00306
2456,ENH00404,ENR00676,ENC00130
2457,ENH00404,ENR00676,ENC00144
2458,ENH00405,ENR00913,empty0
2459,ENH00406,ENR00688,ENC00219
2460,ENH00406,ENR00688,ENC00450
2461,ENH00406,ENR00688,ENC00247
2462,ENH00406,ENR00688,ENC00217
2463,ENH00408,ENR00688,ENC00219
2464,ENH00408,ENR00688,ENC00450
2465,ENH00408,ENR00688,ENC00247
2466,ENH00408,ENR00688,ENC00217
2467,ENH00408,ENR00913,empty0
2468,ENH00409,ENR00582,ENC00093
2469,ENH00409,ENR00582,ENC00096
2470,ENH00409,ENR00716,ENC00096
2471,ENH00415,ENR01227,empty0
2472,ENH00415,ENR00981,empty0
2473,ENH00417,ENR01177,ENC00249
2474,ENH00417,ENR01169,ENC00249
2475,ENH00417,ENR00604,empty0
2476,ENH00439,ENR01228,empty0
2477,ENH00440,ENR00786,ENC00549
2478,ENH00440,ENR00785,ENC00253
2479,ENH00440,ENR00786,ENC00253
2480,ENH00440,ENR00785,ENC00424
2481,ENH00440,ENR00786,ENC00424
2482,ENH00442,ENR00930,ENC00365
2483,ENH00442,ENR00930,ENC00244
2484,ENH00442,ENR00930,ENC00450
2485,ENH00442,ENR00930,ENC00201
2486,ENH00442,ENR00930,ENC00249
2487,ENH00442,ENR00930,ENC00424
2488,ENH00442,ENR00930,ENC00217
2489,ENH00442,ENR00930,ENC00112
2490,ENH00442,ENR01198,empty0
2491,ENH00442,ENR01000,empty0
2492,ENH00443,ENR01000,empty0
2493,ENH00444,ENR01000,empty0
2494,ENH00446,ENR01105,ENC00244
2495,ENH00446,ENR01013,ENC00216
2496,ENH00446,ENR01013,ENC00096
2497,ENH00446,ENR01344,empty0
2498,ENH00450,ENR01338,ENC00067
2499,ENH00451,ENR01152,ENC00600
2500,ENH00451,ENR01164,ENC00063
2501,ENH00451,ENR01013,ENC00216
2502,ENH00451,ENR01180,ENC00473
2503,ENH00451,ENR01013,ENC00096
2504,ENH00453,ENR01152,ENC00600
2505,ENH00453,ENR01017,ENC00222
2506,ENH00453,ENR01017,ENC00074
2507,ENH00453,ENR01013,ENC00216
2508,ENH00453,ENR01180,ENC00473
2509,ENH00453,ENR01013,ENC00096
2510,ENH00453,ENR01017,ENC00102
2511,ENH00453,ENR01104,empty0
2512,ENH00454,ENR01105,ENC00244
2513,ENH00454,ENR01149,ENC00222
2514,ENH00454,ENR01013,ENC00216
2515,ENH00454,ENR01180,ENC00473
2516,ENH00454,ENR01013,ENC00096
2517,ENH00454,ENR01149,ENC00152
2518,ENH00454,ENR01143,empty0
2519,ENH00454,ENR01106,empty0
2520,ENH00459,ENR01018,ENC00005
2521,ENH00459,ENR01018,ENC00207
2522,ENH00459,ENR01018,ENC00018
2523,ENH00459,ENR01018,ENC00037
2524,ENH00459,ENR01018,ENC00231
2525,ENH00459,ENR01018,ENC00066
2526,ENH00459,ENR01018,ENC00004
2527,ENH00459,ENR01013,ENC00216
2528,ENH00459,ENR01018,ENC00247
2529,ENH00459,ENR01013,ENC00096
2530,ENH00459,ENR01018,ENC00112
2531,ENH00459,ENR01018,ENC00013
2532,ENH00459,ENR01018,ENC00122
2533,ENH00461,ENR01152,ENC00600
2534,ENH00462,ENR01180,ENC00473
2535,ENH00462,ENR01104,empty0
2536,ENH00463,ENR01108,ENC00007
2537,ENH00463,ENR01108,ENC00063
2538,ENH00463,ENR01108,ENC00074
2539,ENH00463,ENR01108,ENC00152
2540,ENH00466,ENR00579,ENC00180
2541,ENH00466,ENR00579,ENC00174
2542,ENH00466,ENR00579,ENC00361
2543,ENH00466,ENR00579,ENC00102
2544,ENH00466,ENR00579,ENC00062
2545,ENH00466,ENR00579,ENC00580
2546,ENH00467,ENR01020,ENC00344
2547,ENH00467,ENR01020,ENC00184
2548,ENH00467,ENR01020,ENC00244
2549,ENH00467,ENR01020,ENC00127
2550,ENH00467,ENR01020,ENC00132
2551,ENH00473,ENR00923,ENC00020
2552,ENH00473,ENR00923,ENC00257
2553,ENH00473,ENR00923,ENC00027
2554,ENH00473,ENR00923,ENC00184
2555,ENH00473,ENR00923,ENC00035
2556,ENH00473,ENR00923,ENC00161
2557,ENH00473,ENR00923,ENC00102
2558,ENH00473,ENR00923,ENC00258
2559,ENH00473,ENR00923,ENC00132
2560,ENH00474,ENR01060,ENC00182
2561,ENH00474,ENR01060,ENC00050
2562,ENH00474,ENR01060,ENC00361
2563,ENH00474,ENR01060,ENC00163
2564,ENH00474,ENR01060,ENC00357
2565,ENH00474,ENR01060,ENC00134
2566,ENH00476,ENR01144,ENC00284
2567,ENH00476,ENR01127,ENC00233
2568,ENH00476,ENR01144,ENC00364
2569,ENH00476,ENR01144,ENC00027
2570,ENH00476,ENR01144,ENC00280
2571,ENH00476,ENR01127,ENC00292
2572,ENH00476,ENR01144,ENC00074
2573,ENH00476,ENR01144,ENC00360
2574,ENH00476,ENR01128,ENC00389
2575,ENH00476,ENR01127,ENC00389
2576,ENH00476,ENR01085,ENC00287
2577,ENH00476,ENR01127,ENC00287
2578,ENH00476,ENR01127,ENC00293
2579,ENH00476,ENR01137,empty0
2580,ENH00476,ENR01140,empty0
2581,ENH00476,ENR01133,empty0
2582,ENH00476,ENR00266,empty0
2583,ENH00476,ENR01136,empty0
2584,ENH00476,ENR01141,empty0
2585,ENH00476,ENR01143,empty0
2586,ENH00476,ENR01138,empty0
2587,ENH00476,ENR01142,empty0
2588,ENH00477,ENR01029,ENC00048
2589,ENH00477,ENR01029,ENC00063
2590,ENH00477,ENR01029,ENC00074
2591,ENH00477,ENR01029,ENC00097
2592,ENH00477,ENR01029,ENC00102
2593,ENH00477,ENR01029,ENC00062
2594,ENH00477,ENR01029,ENC00112
2595,ENH00477,ENR01029,ENC00115
2596,ENH00477,ENR01029,ENC00145
2597,ENH00478,ENR01029,ENC00048
2598,ENH00478,ENR01029,ENC00063
2599,ENH00478,ENR01029,ENC00074
2600,ENH00478,ENR01029,ENC00097
2601,ENH00478,ENR01029,ENC00102
2602,ENH00478,ENR01029,ENC00062
2603,ENH00478,ENR01029,ENC00112
2604,ENH00478,ENR01029,ENC00115
2605,ENH00478,ENR01029,ENC00145
2606,ENH00479,ENR01029,ENC00048
2607,ENH00479,ENR01029,ENC00063
2608,ENH00479,ENR01029,ENC00074
2609,ENH00479,ENR01029,ENC00097
2610,ENH00479,ENR01029,ENC00102
2611,ENH00479,ENR01029,ENC00062
2612,ENH00479,ENR01029,ENC00112
2613,ENH00479,ENR01029,ENC00115
2614,ENH00479,ENR01029,ENC00145
2615,ENH00480,ENR01029,ENC00048
2616,ENH00480,ENR01029,ENC00063
2617,ENH00480,ENR01029,ENC00074
2618,ENH00480,ENR01029,ENC00097
2619,ENH00480,ENR01029,ENC00102
2620,ENH00480,ENR01029,ENC00062
2621,ENH00480,ENR01029,ENC00112
2622,ENH00480,ENR01029,ENC00115
2623,ENH00480,ENR01029,ENC00145
2624,ENH00483,ENR00648,empty0
2625,ENH00486,ENR01032,ENC00011
2626,ENH00486,ENR01032,ENC00020
2627,ENH00486,ENR01031,ENC00020
2628,ENH00486,ENR01032,ENC00181
2629,ENH00486,ENR01032,ENC00262
2630,ENH00486,ENR01031,ENC00323
2631,ENH00486,ENR01032,ENC00048
2632,ENH00486,ENR01032,ENC00050
2633,ENH00486,ENR01031,ENC00063
2634,ENH00486,ENR01032,ENC00588
2635,ENH00486,ENR01032,ENC00102
2636,ENH00486,ENR01032,ENC00112
2637,ENH00486,ENR01032,ENC00258
2638,ENH00486,ENR01032,ENC00587
2639,ENH00486,ENR01032,ENC00122
2640,ENH00486,ENR01031,ENC00122
2641,ENH00486,ENR01032,ENC00357
2642,ENH00486,ENR01032,ENC00130
2643,ENH00486,ENR01032,ENC00134
2644,ENH00486,ENR01031,ENC00140
2645,ENH00487,ENR01032,ENC00011
2646,ENH00487,ENR01032,ENC00020
2647,ENH00487,ENR01032,ENC00181
2648,ENH00487,ENR01032,ENC00262
2649,ENH00487,ENR01032,ENC00048
2650,ENH00487,ENR01032,ENC00050
2651,ENH00487,ENR01032,ENC00588
2652,ENH00487,ENR01032,ENC00102
2653,ENH00487,ENR01032,ENC00112
2654,ENH00487,ENR01032,ENC00258
2655,ENH00487,ENR01032,ENC00587
2656,ENH00487,ENR01032,ENC00122
2657,ENH00487,ENR01032,ENC00357
2658,ENH00487,ENR01032,ENC00130
2659,ENH00487,ENR01032,ENC00134
2660,ENH00490,ENR01031,ENC00020
2661,ENH00490,ENR01031,ENC00323
2662,ENH00490,ENR01031,ENC00063
2663,ENH00490,ENR00520,ENC00102
2664,ENH00490,ENR00520,ENC00062
2665,ENH00490,ENR01031,ENC00122
2666,ENH00490,ENR01031,ENC00140
2667,ENH00490,ENR00580,empty0
2668,ENH00496,ENR00958,ENC00177
2669,ENH00496,ENR00958,ENC00364
2670,ENH00496,ENR00958,ENC00027
2671,ENH00496,ENR00958,ENC00365
2672,ENH00498,ENR00645,ENC00007
2673,ENH00498,ENR00645,ENC00174
2674,ENH00498,ENR01034,ENC00020
2675,ENH00498,ENR01033,ENC00323
2676,ENH00498,ENR00645,ENC00249
2677,ENH00498,ENR00645,ENC00063
2678,ENH00498,ENR00645,ENC00273
2679,ENH00498,ENR00645,ENC00424
2680,ENH00498,ENR00645,ENC00216
2681,ENH00498,ENR01033,ENC00093
2682,ENH00498,ENR00645,ENC00093
2683,ENH00498,ENR01034,ENC00246
2684,ENH00498,ENR00646,empty0
2685,ENH00499,ENR01034,ENC00020
2686,ENH00499,ENR01034,ENC00246
2687,ENH00502,ENR01034,ENC00020
2688,ENH00502,ENR01034,ENC00246
2689,ENH00507,ENR00645,ENC00007
2690,ENH00507,ENR00645,ENC00174
2691,ENH00507,ENR00645,ENC00249
2692,ENH00507,ENR00645,ENC00063
2693,ENH00507,ENR00645,ENC00273
2694,ENH00507,ENR00645,ENC00424
2695,ENH00507,ENR00645,ENC00216
2696,ENH00507,ENR00645,ENC00093
2697,ENH00507,ENR00646,empty0
2698,ENH00511,ENR00668,ENC00018
2699,ENH00511,ENR00668,ENC00231
2700,ENH00511,ENR00668,ENC00518
2701,ENH00511,ENR00668,ENC00468
2702,ENH00511,ENR00668,ENC00429
2703,ENH00514,ENR00670,ENC00207
2704,ENH00514,ENR00670,ENC00018
2705,ENH00514,ENR00669,ENC00018
2706,ENH00514,ENR00670,ENC00020
2707,ENH00514,ENR01061,ENC00020
2708,ENH00514,ENR00669,ENC00020
2709,ENH00514,ENR00669,ENC00231
2710,ENH00514,ENR00670,ENC00474
2711,ENH00514,ENR00670,ENC00048
2712,ENH00514,ENR01061,ENC00048
2713,ENH00514,ENR00669,ENC00048
2714,ENH00514,ENR00670,ENC00063
2715,ENH00514,ENR01061,ENC00063
2716,ENH00514,ENR00669,ENC00063
2717,ENH00514,ENR00670,ENC00074
2718,ENH00514,ENR01061,ENC00074
2719,ENH00514,ENR00669,ENC00074
2720,ENH00514,ENR00670,ENC00076
2721,ENH00514,ENR00669,ENC00468
2722,ENH00514,ENR00670,ENC00102
2723,ENH00514,ENR00670,ENC00112
2724,ENH00514,ENR01061,ENC00112
2725,ENH00514,ENR00669,ENC00112
2726,ENH00514,ENR00670,ENC00396
2727,ENH00514,ENR00669,ENC00429
2728,ENH00514,ENR00670,ENC00122
2729,ENH00514,ENR00669,ENC00128
2730,ENH00514,ENR01061,ENC00150
2731,ENH00514,ENR00669,ENC00150
2732,ENH00516,ENR00668,ENC00018
2733,ENH00516,ENR00668,ENC00231
2734,ENH00516,ENR00668,ENC00518
2735,ENH00516,ENR00668,ENC00468
2736,ENH00516,ENR00668,ENC00429
2737,ENH00516,ENR00845,empty0
2738,ENH00522,ENR01028,ENC00014
2739,ENH00522,ENR01028,ENC00018
2740,ENH00522,ENR01028,ENC00020
2741,ENH00522,ENR01318,ENC00231
2742,ENH00522,ENR01149,ENC00222
2743,ENH00522,ENR01028,ENC00063
2744,ENH00522,ENR01028,ENC00112
2745,ENH00522,ENR01028,ENC00342
2746,ENH00522,ENR01028,ENC00122
2747,ENH00522,ENR01318,ENC00152
2748,ENH00522,ENR01149,ENC00152
2749,ENH00528,ENR00645,ENC00007
2750,ENH00528,ENR00645,ENC00174
2751,ENH00528,ENR00645,ENC00249
2752,ENH00528,ENR00645,ENC00063
2753,ENH00528,ENR00645,ENC00273
2754,ENH00528,ENR00645,ENC00424
2755,ENH00528,ENR00645,ENC00216
2756,ENH00528,ENR00645,ENC00093
2757,ENH00528,ENR00580,empty0
2758,ENH00529,ENR00712,ENC00020
2759,ENH00529,ENR00712,ENC00048
2760,ENH00529,ENR00712,ENC00063
2761,ENH00529,ENR00712,ENC00074
2762,ENH00529,ENR00712,ENC00473
2763,ENH00529,ENR00712,ENC00102
2764,ENH00529,ENR00712,ENC00112
2765,ENH00529,ENR00712,ENC00122
2766,ENH00530,ENR00712,ENC00020
2767,ENH00530,ENR00712,ENC00048
2768,ENH00530,ENR00712,ENC00063
2769,ENH00530,ENR00712,ENC00074
2770,ENH00530,ENR00712,ENC00473
2771,ENH00530,ENR00712,ENC00102
2772,ENH00530,ENR00712,ENC00112
2773,ENH00530,ENR00712,ENC00122
2774,ENH00531,ENR00712,ENC00020
2775,ENH00531,ENR00712,ENC00048
2776,ENH00531,ENR00712,ENC00063
2777,ENH00531,ENR00712,ENC00074
2778,ENH00531,ENR00712,ENC00473
2779,ENH00531,ENR00712,ENC00102
2780,ENH00531,ENR00712,ENC00112
2781,ENH00531,ENR00712,ENC00122
2782,ENH00531,ENR00440,empty0
2783,ENH00535,ENR00670,ENC00207
2784,ENH00535,ENR00670,ENC00018
2785,ENH00535,ENR00670,ENC00020
2786,ENH00535,ENR01044,ENC00020
2787,ENH00535,ENR00670,ENC00474
2788,ENH00535,ENR00670,ENC00048
2789,ENH00535,ENR00670,ENC00063
2790,ENH00535,ENR00670,ENC00074
2791,ENH00535,ENR00670,ENC00076
2792,ENH00535,ENR00670,ENC00102
2793,ENH00535,ENR00670,ENC00112
2794,ENH00535,ENR01044,ENC00112
2795,ENH00535,ENR00670,ENC00396
2796,ENH00535,ENR00670,ENC00122
2797,ENH00535,ENR01044,ENC00122
2798,ENH00535,ENR01042,empty0
2799,ENH00535,ENR01045,empty0
2800,ENH00535,ENR01046,empty0
2801,ENH00536,ENR01031,ENC00020
2802,ENH00536,ENR01031,ENC00323
2803,ENH00536,ENR00519,ENC00048
2804,ENH00536,ENR00519,ENC00063
2805,ENH00536,ENR01031,ENC00063
2806,ENH00536,ENR00519,ENC00102
2807,ENH00536,ENR00519,ENC00122
2808,ENH00536,ENR01031,ENC00122
2809,ENH00536,ENR01031,ENC00140
2810,ENH00539,ENR00824,ENC00182
2811,ENH00539,ENR00767,ENC00182
2812,ENH00539,ENR00765,ENC00189
2813,ENH00539,ENR00824,ENC00189
2814,ENH00539,ENR00766,ENC00189
2815,ENH00539,ENR00767,ENC00189
2816,ENH00539,ENR00767,ENC00207
2817,ENH00539,ENR00824,ENC00257
2818,ENH00539,ENR00766,ENC00184
2819,ENH00539,ENR00824,ENC00403
2820,ENH00539,ENR00824,ENC00050
2821,ENH00539,ENR00824,ENC00361
2822,ENH00539,ENR00767,ENC00361
2823,ENH00539,ENR00766,ENC00405
2824,ENH00539,ENR00766,ENC00063
2825,ENH00539,ENR00766,ENC00588
2826,ENH00539,ENR00765,ENC00093
2827,ENH00539,ENR00766,ENC00102
2828,ENH00539,ENR00766,ENC00587
2829,ENH00539,ENR00766,ENC00127
2830,ENH00539,ENR00767,ENC00128
2831,ENH00539,ENR00824,ENC00134
2832,ENH00539,ENR00824,ENC00404
2833,ENH00540,ENR00824,ENC00182
2834,ENH00540,ENR00767,ENC00182
2835,ENH00540,ENR00824,ENC00189
2836,ENH00540,ENR00766,ENC00189
2837,ENH00540,ENR00767,ENC00189
2838,ENH00540,ENR00767,ENC00207
2839,ENH00540,ENR00824,ENC00257
2840,ENH00540,ENR00766,ENC00184
2841,ENH00540,ENR00824,ENC00403
2842,ENH00540,ENR00824,ENC00050
2843,ENH00540,ENR00824,ENC00361
2844,ENH00540,ENR00767,ENC00361
2845,ENH00540,ENR00766,ENC00405
2846,ENH00540,ENR00766,ENC00063
2847,ENH00540,ENR00766,ENC00588
2848,ENH00540,ENR00766,ENC00102
2849,ENH00540,ENR00766,ENC00587
2850,ENH00540,ENR00766,ENC00127
2851,ENH00540,ENR00767,ENC00128
2852,ENH00540,ENR00824,ENC00134
2853,ENH00540,ENR00824,ENC00404
2854,ENH00541,ENR01036,ENC00306
2855,ENH00541,ENR01036,ENC00130
2856,ENH00542,ENR01204,ENC00278
2857,ENH00542,ENR01169,ENC00249
2858,ENH00543,ENR01169,ENC00249
2859,ENH00545,ENR01169,ENC00249
2860,ENH00548,ENR01018,ENC00005
2861,ENH00548,ENR01018,ENC00207
2862,ENH00548,ENR01018,ENC00018
2863,ENH00548,ENR01018,ENC00037
2864,ENH00548,ENR01018,ENC00231
2865,ENH00548,ENR01018,ENC00066
2866,ENH00548,ENR01018,ENC00004
2867,ENH00548,ENR01018,ENC00247
2868,ENH00548,ENR01018,ENC00112
2869,ENH00548,ENR01018,ENC00013
2870,ENH00548,ENR01018,ENC00122
2871,ENH00549,ENR01018,ENC00005
2872,ENH00549,ENR01018,ENC00207
2873,ENH00549,ENR01018,ENC00018
2874,ENH00549,ENR01018,ENC00037
2875,ENH00549,ENR01018,ENC00231
2876,ENH00549,ENR01018,ENC00066
2877,ENH00549,ENR01018,ENC00004
2878,ENH00549,ENR01018,ENC00247
2879,ENH00549,ENR01018,ENC00112
2880,ENH00549,ENR01018,ENC00013
2881,ENH00549,ENR01018,ENC00122
2882,ENH00551,ENR00584,ENC00389
2883,ENH00551,ENR00584,ENC00127
2884,ENH00551,ENR00584,ENC00130
2885,ENH00551,ENR00584,ENC00144
2886,ENH00551,ENR00586,empty0
2887,ENH00551,ENR00585,empty0
2888,ENH00551,ENR00583,empty0
2889,ENH00552,ENR01038,ENC00231
2890,ENH00552,ENR01038,ENC00048
2891,ENH00552,ENR01038,ENC00063
2892,ENH00552,ENR01038,ENC00128
2893,ENH00552,ENR01038,ENC00152
2894,ENH00552,ENR01038,ENC00150
2895,ENH00559,ENR00670,ENC00207
2896,ENH00559,ENR00670,ENC00018
2897,ENH00559,ENR00670,ENC00020
2898,ENH00559,ENR00670,ENC00474
2899,ENH00559,ENR00670,ENC00048
2900,ENH00559,ENR00670,ENC00063
2901,ENH00559,ENR00670,ENC00074
2902,ENH00559,ENR00670,ENC00076
2903,ENH00559,ENR00667,ENC00360
2904,ENH00559,ENR00670,ENC00102
2905,ENH00559,ENR00670,ENC00112
2906,ENH00559,ENR00670,ENC00396
2907,ENH00559,ENR00667,ENC00396
2908,ENH00559,ENR00670,ENC00122
2909,ENH00559,ENR00667,ENC00150
2910,ENH00560,ENR00667,ENC00360
2911,ENH00560,ENR00667,ENC00396
2912,ENH00560,ENR00667,ENC00150
2913,ENH00560,ENR01042,empty0
2914,ENH00561,ENR00667,ENC00360
2915,ENH00561,ENR00667,ENC00396
2916,ENH00561,ENR00667,ENC00150
2917,ENH00561,ENR01042,empty0
2918,ENH00563,ENR00670,ENC00207
2919,ENH00563,ENR00670,ENC00018
2920,ENH00563,ENR00670,ENC00020
2921,ENH00563,ENR00670,ENC00474
2922,ENH00563,ENR00670,ENC00048
2923,ENH00563,ENR00670,ENC00063
2924,ENH00563,ENR00670,ENC00074
2925,ENH00563,ENR00670,ENC00076
2926,ENH00563,ENR00670,ENC00102
2927,ENH00563,ENR00670,ENC00112
2928,ENH00563,ENR00670,ENC00396
2929,ENH00563,ENR00670,ENC00122
2930,ENH00564,ENR01041,ENC00263
2931,ENH00564,ENR01041,ENC00020
2932,ENH00564,ENR01041,ENC00184
2933,ENH00564,ENR01041,ENC00231
2934,ENH00564,ENR01041,ENC00260
2935,ENH00564,ENR01041,ENC00048
2936,ENH00564,ENR01041,ENC00390
2937,ENH00564,ENR01041,ENC00063
2938,ENH00564,ENR01041,ENC00074
2939,ENH00564,ENR01041,ENC00389
2940,ENH00564,ENR01041,ENC00112
2941,ENH00564,ENR01041,ENC00391
2942,ENH00564,ENR01041,ENC00122
2943,ENH00564,ENR01041,ENC00127
2944,ENH00564,ENR01041,ENC00130
2945,ENH00564,ENR01041,ENC00140
2946,ENH00564,ENR01041,ENC00144
2947,ENH00564,ENR01041,ENC00150
2948,ENH00566,ENR01040,ENC00233
2949,ENH00566,ENR01082,ENC00127
2950,ENH00566,ENR01082,ENC00130
2951,ENH00566,ENR01082,ENC00144
2952,ENH00567,ENR00419,empty0
2953,ENH00568,ENR01039,ENC00233
2954,ENH00568,ENR01040,ENC00233
2955,ENH00568,ENR01039,ENC00306
2956,ENH00568,ENR01082,ENC00127
2957,ENH00568,ENR01082,ENC00130
2958,ENH00568,ENR01039,ENC00130
2959,ENH00568,ENR01082,ENC00144
2960,ENH00568,ENR01039,ENC00144
2961,ENH00575,ENR01152,ENC00600
2962,ENH00575,ENR01105,ENC00244
2963,ENH00575,ENR00639,empty0
2964,ENH00576,ENR01152,ENC00600
2965,ENH00576,ENR01164,ENC00063
2966,ENH00578,ENR01190,ENC00284
2967,ENH00578,ENR00684,ENC00284
2968,ENH00578,ENR01190,ENC00020
2969,ENH00578,ENR01190,ENC00181
2970,ENH00578,ENR01190,ENC00487
2971,ENH00578,ENR01190,ENC00231
2972,ENH00578,ENR01190,ENC00050
2973,ENH00578,ENR00684,ENC00050
2974,ENH00578,ENR01190,ENC00222
2975,ENH00578,ENR00684,ENC00292
2976,ENH00578,ENR01190,ENC00074
2977,ENH00578,ENR00684,ENC00418
2978,ENH00578,ENR01190,ENC00216
2979,ENH00578,ENR00684,ENC00423
2980,ENH00578,ENR01190,ENC00247
2981,ENH00578,ENR01190,ENC00360
2982,ENH00578,ENR01190,ENC00217
2983,ENH00578,ENR01190,ENC00287
2984,ENH00578,ENR01190,ENC00246
2985,ENH00579,ENR00885,ENC00037
2986,ENH00579,ENR00885,ENC00062
2987,ENH00580,ENR00274,ENC00233
2988,ENH00580,ENR01047,ENC00020
2989,ENH00580,ENR01069,ENC00184
2990,ENH00580,ENR01069,ENC00231
2991,ENH00580,ENR00274,ENC00228
2992,ENH00580,ENR01069,ENC00365
2993,ENH00580,ENR01069,ENC00244
2994,ENH00580,ENR01047,ENC00575
2995,ENH00580,ENR01047,ENC00570
2996,ENH00580,ENR01069,ENC00249
2997,ENH00580,ENR01047,ENC00249
2998,ENH00580,ENR01047,ENC00050
2999,ENH00580,ENR01069,ENC00063
3000,ENH00580,ENR01047,ENC00063
3001,ENH00580,ENR00274,ENC00216
3002,ENH00580,ENR01047,ENC00360
3003,ENH00580,ENR00274,ENC00102
3004,ENH00580,ENR01069,ENC00112
3005,ENH00580,ENR00274,ENC00536
3006,ENH00580,ENR01047,ENC00164
3007,ENH00580,ENR01069,ENC00127
3008,ENH00580,ENR00274,ENC00130
3009,ENH00580,ENR01069,ENC00132
3010,ENH00580,ENR01069,ENC00145
3011,ENH00580,ENR01069,ENC00412
3012,ENH00580,ENR01069,ENC00150
3013,ENH00580,ENR01048,empty0
3014,ENH00581,ENR01049,empty0
3015,ENH00582,ENR01152,ENC00600
3016,ENH00582,ENR01164,ENC00063
3017,ENH00582,ENR01159,ENC00472
3018,ENH00583,ENR01050,ENC00438
3019,ENH00583,ENR01050,ENC00249
3020,ENH00583,ENR01050,ENC00273
3021,ENH00583,ENR01050,ENC00424
3022,ENH00583,ENR01050,ENC00429
3023,ENH00584,ENR01006,ENC00234
3024,ENH00584,ENR00661,empty0
3025,ENH00585,ENR01202,ENC00233
3026,ENH00585,ENR01202,ENC00248
3027,ENH00585,ENR01202,ENC00306
3028,ENH00585,ENR01202,ENC00247
3029,ENH00585,ENR01202,ENC00389
3030,ENH00585,ENR01202,ENC00130
3031,ENH00585,ENR01202,ENC00287
3032,ENH00586,ENR00901,ENC00005
3033,ENH00586,ENR00901,ENC00174
3034,ENH00586,ENR00753,ENC00020
3035,ENH00586,ENR01051,ENC00184
3036,ENH00586,ENR00901,ENC00365
3037,ENH00586,ENR00901,ENC00201
3038,ENH00586,ENR01051,ENC00048
3039,ENH00586,ENR00753,ENC00048
3040,ENH00586,ENR00901,ENC00048
3041,ENH00586,ENR00901,ENC00249
3042,ENH00586,ENR00901,ENC00063
3043,ENH00586,ENR00753,ENC00248
3044,ENH00586,ENR01053,ENC00248
3045,ENH00586,ENR01051,ENC00074
3046,ENH00586,ENR00753,ENC00418
3047,ENH00586,ENR01051,ENC00102
